2788557,2019-01-22,1,B6B6-86F5-8214,2788557
2788567,2019-01-22,46,FDA7-ADC5-B04E,2788567
2788570,2019-01-22,71,DB02-4EF1-F8C4,2788570
2788763,2019-01-22,1,7DAB-161C-A97A,2788763
2788961,2019-01-22,1,CACF-D651-F3AB,2788961
2788991,2019-01-22,1,9309-AE7D-9D97,2788991
2788999,2019-01-22,0,DA23-5F8D-97C3,2788999
2789084,2019-01-22,0,448B-933F-84DE,2789084
2789251,2019-01-23,0,8F63-AA71-2599,2789251
2789273,2019-01-23,3,2E84-4A9F-9AE1,2789273
2789287,2019-01-23,0,0D7A-9DD3-123C,2789287
2789296,2019-01-23,0,01ED-91B9-EB56,2789296
2789309,2019-01-23,2,FC8E-1DB6-B340,2789309
2789312,2019-01-23,3,E1D2-69BF-6490,2789312
2789398,2019-01-23,6,2094-524E-BD4D,2789398
2789412,2019-01-23,2,E895-B29B-BFB5,2789412
2789441,2019-01-23,3,25F2-3E6E-5B60,2789441
2789451,2019-01-23,0,67D2-473E-9E34,2789451
2789472,2019-01-23,0,3961-5668-68EE,2789472
2789481,2019-01-23,1,D944-7F2C-C612,2789481
2789482,2019-01-23,1,D944-7F2C-C612,2789482
2789505,2019-01-23,0,78C1-41AF-1264,2789505
2789539,2019-01-23,0,9517-CC09-B68E,2789539
2789561,2019-01-23,0,8107-9639-D63D,2789561
2789562,2019-01-23,0,8107-9639-D63D,2789562
2789570,2019-01-23,0,AF27-7341-5C5A,2789570
2789571,2019-01-23,2,8AF6-CE9C-7939,2789571
2789661,2019-01-23,0,79B7-E86D-32C4,2789661
2789716,2019-01-23,3,F299-7945-8E56,2789716
2789728,2019-01-23,2,F3D4-83E6-3F3B,2789728
2789807,2019-01-23,0,C3DB-CAE0-885D,2789807
2789843,2019-01-23,12,8853-DEC4-86E2,2789843
2789846,2019-01-23,22,443C-10D1-3C9E,2789846
2790133,2019-01-23,0,AA74-7066-8487,2790133
2790220,2019-01-24,6,090F-C037-126C,2790220
2790222,2019-01-24,2,1F24-9F02-71FC,2790222
2790231,2019-01-24,0,5589-6740-3849,2790231
2790294,2019-01-24,1,3EDD-7683-8B02,2790294
2790300,2019-01-24,0,DE96-6A75-DBA4,2790300
2790310,2019-01-24,3,39C4-FBAA-6845,2790310
2790347,2019-01-24,7,AB92-E4AB-25FC,2790347
2790368,2019-01-24,11,8BEA-D65D-88FE,2790368
2790369,2019-01-24,7,8BEA-D65D-88FE,2790369
2790448,2019-01-24,21,F2A0-0442-35EE,2790448
2790458,2019-01-24,6,65FC-7C6F-73FC,2790458
2790472,2019-01-24,1,5814-ADAB-A41F,2790472
2790704,2019-01-24,0,D16A-C2E9-C555,2790704
2790759,2019-01-24,1,93FB-66DE-E493,2790759
2790775,2019-01-24,5,37D0-D1A7-FFCD,2790775
2790884,2019-01-24,0,A669-B321-691E,2790884
2790887,2019-01-24,2,5E89-CBB1-3E11,2790887
2790895,2019-01-24,1,B88B-C6DD-9EF4,2790895
2790901,2019-01-24,1,5325-4928-B599,2790901
2790902,2019-01-24,0,1A28-7359-956D,2790902
2790941,2019-01-24,8,5D34-CAE5-DACC,2790941
2790943,2019-01-24,1,6A7C-FD8F-FF57,2790943
2790957,2019-01-25,2,4068-9C6B-235E,2790957
2790959,2019-01-25,0,4141-EC45-2504,2790959
2790961,2019-01-25,0,E9DA-7BEA-45DA,2790961
2790986,2019-01-25,0,CE82-A4C0-6895,2790986
2790995,2019-01-25,0,E684-6B89-D223,2790995
2790996,2019-01-25,0,CA4F-1EE8-C98A,2790996
2791010,2019-01-25,1,0325-0626-3F0C,2791010
2791052,2019-01-25,0,4F24-7D88-28A8,2791052
2791168,2019-01-25,9,B13F-F670-2668,2791168
2791169,2019-01-25,7,58F7-633C-B2CD,2791169
2791170,2019-01-25,11,58F7-633C-B2CD,2791170
2791226,2019-01-25,0,820B-E8BC-90BA,2791226
2791237,2019-01-25,0,339B-24A1-737B,2791237
2791443,2019-01-25,0,E623-522D-0AEA,2791443
2791763,2019-01-25,12,9845-ACD8-A8CF,2791763
2791835,2019-01-25,0,6BF8-63A9-608B,2791835
2791836,2019-01-25,0,6BF8-63A9-608B,2791836
2791855,2019-01-25,2,0E15-BCC3-0E59,2791855
2791874,2019-01-25,1,30D4-3C57-4DFA,2791874
2791878,2019-01-25,6,C721-71C3-B3FF,2791878
2791891,2019-01-25,3,CD72-FF62-6D2D,2791891
2791915,2019-01-25,0,0370-DC6B-2CD0,2791915
2791937,2019-01-25,6,14CA-BF57-7BE0,2791937
2791993,2019-01-25,8,057F-B887-1AF0,2791993
2792146,2019-01-25,10,14BA-DF8D-7E11,2792146
2792153,2019-01-25,5,D093-9FF8-E432,2792153
2792156,2019-01-25,9,4B9D-24B8-B4D9,2792156
2792218,2019-01-28,0,450D-B818-A39A,2792218
2792240,2019-01-28,2,6F2F-D620-FC62,2792240
2792271,2019-01-28,1,EEB6-E05F-E564,2792271
2792274,2019-01-28,4,B067-B5F8-BF54,2792274
2792305,2019-01-28,1,9A2D-FF21-4275,2792305
2792308,2019-01-28,0,81F3-A736-1C48,2792308
2792389,2019-01-28,0,81DC-173F-7F5A,2792389
2792390,2019-01-28,0,81DC-173F-7F5A,2792390
2792397,2019-01-28,9,0B99-79C5-80FA,2792397
2792401,2019-01-28,7,185A-3589-7DBC,2792401
2792402,2019-01-28,18,185A-3589-7DBC,2792402
2792441,2019-01-28,0,688E-192D-A62A,2792441
2792457,2019-01-28,0,7715-EA2E-2B30,2792457
2792458,2019-01-28,0,7715-EA2E-2B30,2792458
2792514,2019-01-28,0,7B98-67FC-4C8D,2792514
2792522,2019-01-28,0,EA59-4296-424E,2792522
2792580,2019-01-28,2,2F61-1367-7E37,2792580
2792588,2019-01-28,10,B1ED-6759-1C5B,2792588
2792611,2019-01-28,6,774F-9B07-D10C,2792611
2792621,2019-01-28,1,C28D-71F6-E76B,2792621
2792633,2019-01-28,4,BFDB-BB04-C890,2792633
2792664,2019-01-28,2,4989-FE96-3C24,2792664
2792672,2019-01-28,6,02E9-1210-0F0E,2792672
2792803,2019-01-28,0,E904-4C14-A570,2792803
2792808,2019-01-28,0,20F5-45D6-DF7B,2792808
2792831,2019-01-28,5,78E1-5091-C088,2792831
2792842,2019-01-28,4,3574-D752-86B0,2792842
2792845,2019-01-28,20,554F-07CA-A72D,2792845
2792884,2019-01-28,0,60FA-F8E2-70EE,2792884
2792885,2019-01-28,2,60FA-F8E2-70EE,2792885
2792890,2019-01-28,3,8E26-ED56-CDAD,2792890
2792894,2019-01-28,11,D5AE-CB7B-EDE0,2792894
2792909,2019-01-28,0,F197-2D9B-F90B,2792909
2792917,2019-01-28,21,0CD1-49B5-4DFA,2792917
2792921,2019-01-28,33,1289-2E2C-B1FE,2792921
2792941,2019-01-28,17,C369-806B-A89A,2792941
2792964,2019-01-28,0,0331-A652-650B,2792964
2793024,2019-01-28,1,F28C-0F5A-60AA,2793024
2793025,2019-01-28,0,F28C-0F5A-60AA,2793025
2793124,2019-01-29,3,28C5-E1BC-D85A,2793124
2793126,2019-01-29,1,6B7E-778E-48E7,2793126
2793253,2019-01-29,0,03DD-3CF1-485B,2793253
2793293,2019-01-29,0,C79E-DAAC-74F3,2793293
2793294,2019-01-29,5,4018-B702-31DE,2793294
2793299,2019-01-29,7,BA5E-2981-1927,2793299
2793308,2019-01-29,2,A793-E336-E62C,2793308
2793309,2019-01-29,0,A793-E336-E62C,2793309
2793311,2019-01-29,1,F97B-EB75-5CC8,2793311
2793315,2019-01-29,8,2730-8BDE-A60F,2793315
2793329,2019-01-29,3,CBEE-A691-9273,2793329
2793346,2019-01-29,4,B685-A345-8D90,2793346
2793380,2019-01-29,0,200D-E2D6-FF73,2793380
2793385,2019-01-29,5,BC12-15DD-3B66,2793385
2793402,2019-01-29,0,ED84-2AD1-6E73,2793402
2793405,2019-01-29,0,4121-5CD8-5136,2793405
2793451,2019-01-29,0,A561-B459-8304,2793451
2793478,2019-01-29,0,13DE-3A56-3DF2,2793478
2793482,2019-01-29,2,2CCC-FACE-210F,2793482
2793506,2019-01-29,2,20B2-E2C9-60B6,2793506
2793523,2019-01-29,0,B461-5021-135F,2793523
2793528,2019-01-29,0,7E43-BA70-FB56,2793528
2793546,2019-01-29,0,637C-94E5-6894,2793546
2793553,2019-01-29,3,9153-3CF3-D474,2793553
2793554,2019-01-29,1,1EDD-3498-CBC2,2793554
2793559,2019-01-29,0,A511-B46A-39A1,2793559
2793598,2019-01-29,0,C41E-1AF5-8676,2793598
2793601,2019-01-29,0,C72A-18A0-40C9,2793601
2793602,2019-01-29,1,0B4A-6594-2DDE,2793602
2793605,2019-01-29,0,B80A-9408-8218,2793605
2793615,2019-01-29,0,88FC-8F52-60F4,2793615
2793622,2019-01-29,1,CFB6-8E28-A849,2793622
2793637,2019-01-29,0,EFC6-86B1-7044,2793637
2793638,2019-01-29,0,E32F-69CE-27FB,2793638
2793650,2019-01-29,0,3F6F-4960-7759,2793650
2793661,2019-01-29,0,91F6-001C-9181,2793661
2793664,2019-01-29,0,31F1-3A37-E30A,2793664
2793665,2019-01-29,0,31F1-3A37-E30A,2793665
2793671,2019-01-29,3,1D0F-B648-586A,2793671
2793674,2019-01-29,5,F32D-A1CE-AF4A,2793674
2793680,2019-01-29,1,9D7C-4937-99D1,2793680
2793686,2019-01-29,0,FDDA-9069-A9B7,2793686
2793687,2019-01-29,0,FDDA-9069-A9B7,2793687
2793699,2019-01-29,0,23CE-E052-304D,2793699
2793709,2019-01-29,4,3A9E-76D4-E895,2793709
2793719,2019-01-29,1,F346-0DF8-9B18,2793719
2793759,2019-01-29,0,01E5-1671-8003,2793759
2793760,2019-01-29,0,BC91-85F1-71AB,2793760
2793761,2019-01-29,0,BC91-85F1-71AB,2793761
2793771,2019-01-29,0,74D5-91B9-AE75,2793771
2793794,2019-01-29,0,62BD-5715-BC5C,2793794
2793806,2019-01-29,0,3D93-E9A7-4835,2793806
2793807,2019-01-29,1,3D93-E9A7-4835,2793807
2793817,2019-01-29,0,CF6F-A696-951F,2793817
2793819,2019-01-29,0,8C2B-D8EC-1954,2793819
2793840,2019-01-29,0,E4DD-E47E-214D,2793840
2793841,2019-01-29,0,E4DD-E47E-214D,2793841
2793842,2019-01-29,0,BAFE-CC6C-CA24,2793842
2794206,2019-01-29,0,5DDC-CD47-DECF,2794206
2794299,2019-01-29,0,C38F-FC9F-71F6,2794299
2794307,2019-01-29,0,2B27-D550-3D61,2794307
2794319,2019-01-29,0,EEB3-79D0-D446,2794319
2794333,2019-01-29,1,3F0D-59CD-5971,2794333
2794663,2019-01-29,8,7FE9-9AE6-D838,2794663
2794667,2019-01-29,9,E75B-DF20-3AE0,2794667
2794670,2019-01-29,4,BD0A-B273-3779,2794670
2794706,2019-01-30,11,D4FD-D36E-B49E,2794706
2794707,2019-01-30,16,D4FD-D36E-B49E,2794707
2794710,2019-01-30,4,802D-0780-6924,2794710
2794791,2019-01-30,2,896E-06F1-2C87,2794791
2794798,2019-01-30,0,4D9E-B3B9-1435,2794798
2794800,2019-01-30,0,A376-96EE-A715,2794800
2794801,2019-01-30,0,A376-96EE-A715,2794801
2794920,2019-01-30,3,1298-00BE-03DC,2794920
2794925,2019-01-30,11,29DA-30DE-BD05,2794925
2795070,2019-01-30,0,6D31-1F62-ACA9,2795070
2795116,2019-01-30,2,4843-44E0-C0F5,2795116
2795351,2019-01-30,0,109E-D0FB-2A49,2795351
2795356,2019-01-30,0,1A20-FCD1-8961,2795356
2795380,2019-01-30,0,96F0-51A4-C6BC,2795380
2795393,2019-01-30,4,61B3-7E1D-2595,2795393
2795487,2019-01-31,0,0223-4D50-C232,2795487
2795500,2019-01-31,6,FF58-56D3-96D3,2795500
2795589,2019-01-31,18,2736-8100-45CE,2795589
2795615,2019-01-31,4,DF9E-7430-51C0,2795615
2795626,2019-01-31,2,39FF-5B9E-20D0,2795626
2795702,2019-01-31,5,8FA9-D6F1-D926,2795702
2795704,2019-01-31,5,C829-BD52-7E45,2795704
2795790,2019-01-31,0,B3B3-8E19-2D6D,2795790
2795812,2019-01-31,10,2117-54B7-3194,2795812
2795840,2019-01-31,19,7D08-1F89-333A,2795840
2795878,2019-01-31,2,F76B-584A-92A0,2795878
2795894,2019-01-31,9,4DAA-DBD1-5607,2795894
2795899,2019-01-31,9,966B-897D-F429,2795899
2795900,2019-01-31,16,966B-897D-F429,2795900
2795907,2019-01-31,5,8342-338F-DB2C,2795907
2795919,2019-01-31,9,87B5-6572-EA66,2795919
2795923,2019-01-31,0,9C88-7FFA-2411,2795923
2795924,2019-01-31,5,9C88-7FFA-2411,2795924
2795928,2019-01-31,7,7498-3996-4F52,2795928
2795931,2019-01-31,38,88FC-62A5-AE8A,2795931
2795952,2019-01-31,34,6ECA-ABE4-6A8B,2795952
2795955,2019-01-31,16,8EC9-DDD8-542D,2795955
2795957,2019-01-31,25,2B8C-D119-39AF,2795957
2795968,2019-01-31,46,AAE5-8130-8B62,2795968
2795972,2019-01-31,9,44D4-61CE-7379,2795972
2796035,2019-01-31,0,8354-578E-3A30,2796035
2796038,2019-01-31,6,AD46-BC5F-B3DD,2796038
2796048,2019-01-31,0,A3D5-9DA5-F390,2796048
2796066,2019-01-31,4,9CA9-DCDD-4256,2796066
2796071,2019-01-31,5,4C6B-1D5A-A0EC,2796071
2796096,2019-01-31,9,88B6-0ECF-9D1A,2796096
2796163,2019-02-01,0,F13A-CB0A-58A6,2796163
2796164,2019-02-01,2,F13A-CB0A-58A6,2796164
2796169,2019-02-01,2,8D27-2939-0B93,2796169
2796170,2019-02-01,0,8D27-2939-0B93,2796170
2796176,2019-02-01,1,00EA-9784-5B3B,2796176
2796204,2019-02-01,10,3E61-A77F-8E4F,2796204
2796207,2019-02-01,7,B33F-427F-6C1D,2796207
2796208,2019-02-01,13,B33F-427F-6C1D,2796208
2796210,2019-02-01,5,4D0E-EFFC-4397,2796210
2796212,2019-02-01,0,AB98-1EE2-942E,2796212
2796227,2019-02-01,0,5477-17C5-2BF9,2796227
2796228,2019-02-01,0,5477-17C5-2BF9,2796228
2796229,2019-02-01,0,CB3D-C292-144F,2796229
2796230,2019-02-01,4,CB3D-C292-144F,2796230
2796231,2019-02-01,0,A4D9-9557-91E7,2796231
2796232,2019-02-01,1,A4D9-9557-91E7,2796232
2796236,2019-02-01,0,21FD-CF8D-1AE4,2796236
2796272,2019-02-01,0,DE8F-58CF-DC36,2796272
2796299,2019-02-01,1,7411-E34A-8AE1,2796299
2796302,2019-02-01,8,2F37-F5E9-33AD,2796302
2796324,2019-02-01,1,DAE3-974E-14A6,2796324
2796336,2019-02-01,1,F200-7BE9-5E7D,2796336
2796345,2019-02-01,14,754B-60D3-A1FA,2796345
2796411,2019-02-01,1,6196-6B80-815C,2796411
2796414,2019-02-01,5,AA7A-19FC-B051,2796414
2796449,2019-02-01,3,B6BE-7DD1-E0D3,2796449
2796608,2019-02-01,4,C6DB-B065-7594,2796608
2796668,2019-02-01,1,1ADD-3F66-85A9,2796668
2796726,2019-02-01,5,29F3-DB29-A229,2796726
2796775,2019-02-01,3,EA5A-745E-F206,2796775
2796785,2019-02-01,4,9040-9F3E-3A54,2796785
2796802,2019-02-01,0,FBA0-66E5-E88B,2796802
2796805,2019-02-01,0,0E95-B5C3-6F08,2796805
2796843,2019-02-01,5,AB1F-63D9-2D30,2796843
2796875,2019-02-01,1,FD98-D49E-CC5C,2796875
2796893,2019-02-01,4,973E-7588-C60F,2796893
2796896,2019-02-01,2,66B2-91A5-FD2B,2796896
2796906,2019-02-01,0,9BD3-84CA-E0F4,2796906
2796911,2019-02-01,1,2118-A27A-67F5,2796911
2796914,2019-02-01,2,DD17-3544-307B,2796914
2796915,2019-02-01,5,E3E6-67B2-E030,2796915
2796919,2019-02-01,2,8C47-D3A5-5CB6,2796919
2796929,2019-02-01,0,ED50-5D2B-8AD6,2796929
2796931,2019-02-01,0,1BBF-4FD2-1E28,2796931
2796943,2019-02-01,1,F369-9AAB-31B8,2796943
2796992,2019-02-01,1,D47E-C69F-A077,2796992
2796994,2019-02-01,3,E86D-91F0-90BF,2796994
2796997,2019-02-01,3,4C44-D594-1E69,2796997
2796999,2019-02-01,5,98C9-37DC-5B33,2796999
2797001,2019-02-01,3,7BBB-205B-38D8,2797001
2797002,2019-02-01,0,7BBB-205B-38D8,2797002
2797049,2019-02-01,5,7FAC-A755-6AF7,2797049
2797050,2019-02-01,2,7FAC-A755-6AF7,2797050
2797064,2019-02-01,2,AD21-4277-DF97,2797064
2797066,2019-02-01,0,7232-19A1-E99B,2797066
2797126,2019-02-01,2,1268-C5A0-392C,2797126
2797194,2019-02-01,8,4A05-B5E5-44B0,2797194
2797196,2019-02-01,3,C427-0942-CD2E,2797196
2797198,2019-02-01,1,8734-8AAB-57EA,2797198
2797201,2019-02-01,2,4A89-3B5D-4D10,2797201
2797205,2019-02-01,4,1836-C991-FC69,2797205
2797215,2019-02-01,3,C8B8-A2F0-D61E,2797215
2797217,2019-02-01,2,182E-7AD7-24B6,2797217
2797232,2019-02-01,2,8AF7-AD6B-B056,2797232
2797239,2019-02-01,2,4B73-5C20-E2E3,2797239
2797241,2019-02-01,1,6DB1-7D56-4898,2797241
2797255,2019-02-01,0,C2E6-2D5B-8375,2797255
2797265,2019-02-01,4,71DB-8A1C-07B3,2797265
2797268,2019-02-01,1,BF6C-99C6-9829,2797268
2797293,2019-02-01,0,A264-3FF3-A06B,2797293
2797318,2019-02-01,0,3869-1E56-CF6F,2797318
2797331,2019-02-01,0,C0A3-7D6C-F789,2797331
2797338,2019-02-01,0,78D3-C064-4EA8,2797338
2797365,2019-02-01,3,8F52-2F90-D641,2797365
2797375,2019-02-01,6,8282-72A4-C91A,2797375
2797398,2019-02-01,7,A396-5955-308A,2797398
2797450,2019-02-01,3,3280-F31F-5688,2797450
2797510,2019-02-01,15,6375-F76B-004A,2797510
2797514,2019-02-04,1,3452-8155-5113,2797514
2797563,2019-02-04,0,BE54-9420-9E62,2797563
2797564,2019-02-04,0,BE54-9420-9E62,2797564
2797566,2019-02-04,3,6FF4-86C6-7B83,2797566
2797710,2019-02-04,0,95D2-29B3-71CC,2797710
2797712,2019-02-04,3,FB9E-F9FA-B763,2797712
2797726,2019-02-04,0,C127-5577-133D,2797726
2797728,2019-02-04,2,3CD7-76BB-FD0F,2797728
2797731,2019-02-04,18,7B44-36B6-5F4B,2797731
2797802,2019-02-04,0,CC6E-355B-F841,2797802
2797803,2019-02-04,0,CC6E-355B-F841,2797803
2797816,2019-02-04,0,8333-B41C-9533,2797816
2797952,2019-02-05,10,5E76-91F8-803B,2797952
2797970,2019-02-05,17,592A-D9AA-3D8B,2797970
2797984,2019-02-05,25,F6B9-78CE-6E34,2797984
2797991,2019-02-05,15,0DA4-BD4C-4179,2797991
2797993,2019-02-05,25,B74F-542E-5B81,2797993
2797998,2019-02-05,51,B631-F007-9540,2797998
2798006,2019-02-05,64,B43B-9CDC-14C4,2798006
2798158,2019-02-05,6,7045-39AC-6530,2798158
2798319,2019-02-05,12,36D4-91A5-E7B4,2798319
2798347,2019-02-05,18,8E28-8A91-9B3D,2798347
2798428,2019-02-05,0,6B5F-458C-175B,2798428
2798429,2019-02-05,0,6B5F-458C-175B,2798429
2798471,2019-02-05,4,9C76-5DCC-570F,2798471
2798765,2019-02-05,2,A5E5-3A9B-9FDC,2798765
2798767,2019-02-05,4,87FF-0664-5791,2798767
2798793,2019-02-05,3,8CCC-7F29-EC42,2798793
2799184,2019-02-05,0,F860-5C26-7AC1,2799184
2799296,2019-02-05,0,2A2F-6780-D5D5,2799296
2799342,2019-02-05,0,B69D-CD75-CF99,2799342
2799375,2019-02-05,2,C3E2-2C58-774B,2799375
2799381,2019-02-05,4,C7CB-4CBB-C610,2799381
2799411,2019-02-05,1,8566-B81B-B63B,2799411
2799629,2019-02-05,1,77D8-7651-4193,2799629
2799630,2019-02-05,0,7ADD-23AD-8FDD,2799630
2799631,2019-02-05,0,7ADD-23AD-8FDD,2799631
2799664,2019-02-05,0,F849-D765-2EFA,2799664
2799805,2019-02-05,4,2D97-A3B4-E5DD,2799805
2799834,2019-02-05,0,8457-9AD6-D354,2799834
2799835,2019-02-05,0,8457-9AD6-D354,2799835
2799862,2019-02-05,4,43F6-AEE5-8589,2799862
2799881,2019-02-05,0,73CF-E5E8-D8AC,2799881
2799889,2019-02-05,0,085F-896C-E07E,2799889
2799901,2019-02-05,5,BDE2-0D76-62B2,2799901
2799949,2019-02-05,0,2789-EAEE-F06E,2799949
2799951,2019-02-05,0,1276-AA2F-2F3C,2799951
2799952,2019-02-05,4,39EB-691D-BDE5,2799952
2799963,2019-02-05,0,EE1C-B04B-2BCE,2799963
2800010,2019-02-05,0,2CE3-922D-6378,2800010
2800011,2019-02-05,0,2CE3-922D-6378,2800011
2800022,2019-02-05,5,0FDF-8125-CEB7,2800022
2800034,2019-02-05,0,8586-70F5-EE08,2800034
2800128,2019-02-05,0,CD6A-8054-4BFF,2800128
2800170,2019-02-05,1,5407-1D21-678F,2800170
2800218,2019-02-05,40,A7E4-07FD-652E,2800218
2800221,2019-02-05,23,ABD3-6965-CAC9,2800221
2800228,2019-02-05,10,0542-9678-F503,2800228
2800231,2019-02-05,49,894F-3E96-4DD6,2800231
2800234,2019-02-05,0,12D8-874A-F716,2800234
2800235,2019-02-05,1,12D8-874A-F716,2800235
2800237,2019-02-05,12,AB38-18A8-15F4,2800237
2800246,2019-02-05,42,F7B9-E228-79FF,2800246
2800247,2019-02-05,59,F7B9-E228-79FF,2800247
2800248,2019-02-05,59,978E-0917-0376,2800248
2800249,2019-02-05,93,978E-0917-0376,2800249
2800268,2019-02-05,0,67D6-0DCC-061E,2800268
2800275,2019-02-05,5,D6A9-8F35-B441,2800275
2800282,2019-02-05,4,2125-5115-09BA,2800282
2800567,2019-02-05,0,E23D-979F-B791,2800567
2800746,2019-02-05,0,72B7-81AA-34F1,2800746
2800802,2019-02-05,0,5ADC-9E2F-24C1,2800802
2801008,2019-02-05,0,FA29-F2C9-1535,2801008
2801009,2019-02-05,0,FA29-F2C9-1535,2801009
2801021,2019-02-05,4,9A11-14ED-EFDD,2801021
2801070,2019-02-05,0,350B-E88F-3C9E,2801070
2801121,2019-02-05,0,22A3-A19A-A4B5,2801121
2801127,2019-02-05,0,D960-C3EC-6DE7,2801127
2801139,2019-02-05,0,01D6-F122-C1AD,2801139
2801289,2019-02-05,0,1B4B-DB7C-380B,2801289
2801603,2019-02-05,0,C223-BC4F-A68E,2801603
2801816,2019-02-05,0,3BE0-902C-026C,2801816
2801942,2019-02-06,0,D320-4A7D-BB22,2801942
2801967,2019-02-06,0,94CA-B584-D67A,2801967
2801978,2019-02-06,0,D3D4-CB25-810E,2801978
2801986,2019-02-06,21,D847-195F-AC5C,2801986
2802061,2019-02-07,1,B00E-A05B-4E67,2802061
2802067,2019-02-07,0,8603-F9B6-E465,2802067
2802068,2019-02-07,1,A21E-4F76-06F2,2802068
2802069,2019-02-07,1,A21E-4F76-06F2,2802069
2802076,2019-02-07,0,C5C5-68C4-F692,2802076
2802173,2019-02-07,1,F1CE-DFCC-CB40,2802173
2802231,2019-02-07,0,1E18-1A75-9B89,2802231
2802245,2019-02-07,4,EDBB-5D9C-A56D,2802245
2802315,2019-02-07,0,AC04-B33F-247F,2802315
2802322,2019-02-07,0,2668-317B-153F,2802322
2802323,2019-02-07,3,2668-317B-153F,2802323
2802330,2019-02-07,0,1104-03A1-6A98,2802330
2802341,2019-02-07,4,69A6-6CAE-ACEF,2802341
2802354,2019-02-07,0,2EA5-1A71-9592,2802354
2802356,2019-02-07,0,862D-6530-185A,2802356
2802357,2019-02-07,3,862D-6530-185A,2802357
2802373,2019-02-07,0,BF13-2593-1D05,2802373
2802441,2019-02-07,0,C6C1-CE42-0D1D,2802441
2802450,2019-02-07,0,C6DB-FEDF-C821,2802450
2802461,2019-02-07,1,5BDD-E8B1-5A5F,2802461
2802468,2019-02-07,0,0F88-BBA1-6AFC,2802468
2802494,2019-02-07,1,C60F-1E29-DA78,2802494
2802506,2019-02-07,0,18D0-515A-7844,2802506
2802531,2019-02-07,0,B96E-741B-86E9,2802531
2802581,2019-02-07,0,924D-5EF1-BE3D,2802581
2802582,2019-02-07,1,4338-B0A9-8E9F,2802582
2802602,2019-02-07,0,6E2F-CEF6-1996,2802602
2802605,2019-02-07,0,1523-BDAC-D97D,2802605
2802608,2019-02-07,0,9CED-5E62-C683,2802608
2802614,2019-02-07,1,BB4E-9D7E-E631,2802614
2802619,2019-02-07,0,35ED-019F-C6D6,2802619
2802631,2019-02-07,2,F2EC-DFCF-A004,2802631
2802655,2019-02-07,0,736C-44C7-0388,2802655
2802662,2019-02-07,0,D3FA-BBD2-9752,2802662
2802810,2019-02-07,0,8589-7832-7824,2802810
2802812,2019-02-07,0,DF21-2678-19E0,2802812
2802827,2019-02-07,3,970F-A662-5CA6,2802827
2802851,2019-02-07,1,D8B5-4F39-BDD5,2802851
2802868,2019-02-07,0,FFBF-13FF-2B4D,2802868
2802873,2019-02-07,0,AA5C-8996-B224,2802873
2802883,2019-02-07,0,DECA-3546-D81B,2802883
2802885,2019-02-07,0,4D98-AC13-AEE6,2802885
2802902,2019-02-07,0,A3A0-503A-A575,2802902
2802910,2019-02-07,1,359A-C467-5FF6,2802910
2802917,2019-02-07,0,633F-15C7-B8E6,2802917
2802923,2019-02-07,4,4B9A-ACD9-C925,2802923
2802933,2019-02-07,3,4A13-82C5-8CE1,2802933
2802934,2019-02-07,1,5264-1924-9D94,2802934
2802938,2019-02-07,1,7A2E-F05C-9C69,2802938
2802946,2019-02-07,3,A86D-9497-5A2F,2802946
2802972,2019-02-07,0,74D3-DE74-83B5,2802972
2802980,2019-02-07,0,6FCF-D1AF-0F9A,2802980
2803012,2019-02-07,0,4E70-8402-5EF1,2803012
2803013,2019-02-07,0,4E70-8402-5EF1,2803013
2803018,2019-02-07,0,E465-8320-8BD6,2803018
2803084,2019-02-07,0,B00A-1F6B-8D91,2803084
2803116,2019-02-07,1,0394-06C6-7A57,2803116
2803148,2019-02-07,2,0D35-E4F8-DF91,2803148
2803262,2019-02-07,2,C02F-AF81-3804,2803262
2803279,2019-02-07,3,1A50-48B1-1F37,2803279
2803306,2019-02-07,0,F0A0-7862-F367,2803306
2803312,2019-02-07,7,714C-6CFA-40FD,2803312
2803315,2019-02-07,7,228F-2D37-873E,2803315
2803395,2019-02-07,0,08DA-92F7-5827,2803395
2803404,2019-02-07,0,3F13-21A4-6C7E,2803404
2803742,2019-02-08,0,A545-C5D5-C836,2803742
2803743,2019-02-08,0,99C5-D15D-B587,2803743
2803744,2019-02-08,0,99C5-D15D-B587,2803744
2803745,2019-02-08,0,A5E5-0F80-3C9E,2803745
2803746,2019-02-08,1,A5E5-0F80-3C9E,2803746
2803779,2019-02-08,1,BAC7-ADE4-8850,2803779
2803782,2019-02-08,1,B6E4-1F68-2D70,2803782
2803788,2019-02-08,0,8D34-863B-1CA4,2803788
2803799,2019-02-08,0,363B-B76D-46F5,2803799
2803800,2019-02-08,3,363B-B76D-46F5,2803800
2803815,2019-02-08,0,5A49-9996-552A,2803815
2803817,2019-02-08,0,8979-1449-91A1,2803817
2803829,2019-02-08,1,29DA-E672-2727,2803829
2803840,2019-02-08,7,CC94-BE61-E08C,2803840
2803859,2019-02-08,0,9CE2-16F2-59DF,2803859
2803872,2019-02-08,4,45CA-0227-C321,2803872
2803879,2019-02-08,2,422F-3CD5-7A14,2803879
2803883,2019-02-08,2,74EC-E564-A5DA,2803883
2803893,2019-02-08,0,C027-E762-B7AD,2803893
2803919,2019-02-08,1,761A-AA2E-C078,2803919
2803932,2019-02-08,11,753C-32BF-AC1A,2803932
2803969,2019-02-08,0,35AE-7F29-D74A,2803969
